input_seq_id;hit_num;accession_id;definition
28_plasma_Chelyabinsk;88;MH330364;HIV-1 isolate IRK031 from Russia, complete genome >gi|1573780104|gb|MH330365.1| HIV-1 isolate IRK035 from Russia, complete genome
28_plasma_Chelyabinsk;89;HF679236;HIV-1 M:A1 Mn17A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
28_plasma_Chelyabinsk;90;MT369995;HIV-1 isolate RU_ERS_1120_2016 from Russia, complete genome
28_plasma_Chelyabinsk;91;HE657479;HIV-1 M:A Gr-13-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;92;OL505489;HIV-1 isolate 2017_26_LO from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;93;KY235849;HIV-1 isolate 13UZ56 from Uzbekistan pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;94;MZ427762;HIV-1 isolate RU_ERS_3125_2017 from Russia, complete genome
28_plasma_Chelyabinsk;95;HF679243;HIV-1 M:A1 Mn-25A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
28_plasma_Chelyabinsk;96;HE657478;HIV-1 M:A Gr-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
28_plasma_Chelyabinsk;97;MH330377;HIV-1 isolate MRK078 from Russia, complete genome
28_plasma_Chelyabinsk;98;KM190962;HIV-1 strain MnObl-81 from Belarus pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;99;MK510016;HIV-1 isolate HIV1_Arch4_2014 from Russia pol protein (pol) gene, partial cds
28_plasma_Chelyabinsk;100;MT369996;HIV-1 isolate RU_ERS_1121_2016 from Russia, complete genome
39_plasma_Chelyabinsk;1;EF589039;"HIV-1 isolate 02KZPAV300497 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;2;EF589041;"HIV-1 isolate 02KZYUZ300425 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;3;EF589040;"HIV-1 isolate 02KZYUZ300413 from Kazakhstan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;4;AY829208;"HIV-1 isolate 02UZ740 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;5;AY829212;"HIV-1 isolate 02UZ0672 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;6;AY829203;"HIV-1 isolate 02UZ652 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;7;KY238350;HIV-1 isolate PRM_068_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
39_plasma_Chelyabinsk;8;KF374876;HIV-1 isolate 11RU12103 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;9;KF374859;HIV-1 isolate 11RU9834 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;10;AY829206;"HIV-1 isolate 02UZ698 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;11;JX290235;HIV-1 isolate 10RU72m from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;12;KY235853;HIV-1 isolate 15UZ14 from Uzbekistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;13;AY829211;"HIV-1 isolate 02UZ0667 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), and vpu protein (vpu) genes, complete cds"
39_plasma_Chelyabinsk;14;AY829209;"HIV-1 isolate 02UZ0659 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;15;AY829205;"HIV-1 isolate 02UZ694 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;16;MK002497;HIV-1 isolate 24_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;17;HF679217;HIV-1 M:A1 MnObl-45A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
39_plasma_Chelyabinsk;18;KF374871;HIV-1 isolate 11RU11913 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;19;AY500393;HIV-1 isolate 03RU20-06-13 from Russia, complete genome
39_plasma_Chelyabinsk;20;MK245670;HIV-1 isolate 364_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;21;HF679237;HIV-1 M:A1 Mn13A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
39_plasma_Chelyabinsk;22;MK245706;HIV-1 isolate 462_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;23;KF374881;HIV-1 isolate 12RU022c from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;24;KF374862;HIV-1 isolate 11RU9900 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;25;MH330352;HIV-1 isolate BLG041 from Russia, complete genome
39_plasma_Chelyabinsk;26;KF374856;HIV-1 isolate 11RU9750 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;27;JQ292892;"HIV-1 isolate RU01029 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;28;MG799048;HIV-1 isolate KYR_Osh83 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;29;MG211630;HIV-1 isolate 14Tomsk33 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;30;KF374857;HIV-1 isolate 11RU9755 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;31;JX290208;HIV-1 isolate 10RU5836 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;32;MH330353;HIV-1 isolate BLG043 from Russia, complete genome
39_plasma_Chelyabinsk;33;KF374923;HIV-1 isolate 12RU37p from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;34;KF374867;HIV-1 isolate 11RU10520 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;35;EF122560;HIV-1 isolate 04CNLN69 from China gag protein (gag) and pol protein (pol) genes, partial cds
39_plasma_Chelyabinsk;36;HE657510;HIV-1 M:A MnObl-09-A partal gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;37;JX290219;HIV-1 isolate 10RU6602 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;38;JX290216;HIV-1 isolate 10RU6483 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;39;KY238318;HIV-1 isolate MSK_SK_001_PRRT from Russia pol protein (pol) and gag protein (gag) genes, partial cds
39_plasma_Chelyabinsk;40;KY235854;HIV-1 isolate 15UZ16 from Uzbekistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;41;KF374925;HIV-1 isolate 12RU45p from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;42;KF374911;HIV-1 isolate 12RU603n from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;43;KF374887;HIV-1 isolate 12RU138c from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;44;KF374885;HIV-1 isolate 12RU136c from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;45;KF374866;HIV-1 isolate 11RU10476 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;46;HE657538;HIV-1 M:A Gr-15-A partial gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;47;JQ292893;"HIV-1 isolate RUA001 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
39_plasma_Chelyabinsk;48;MK510024;HIV-1 isolate HIV1_Arch17_2015 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;49;MG798949;HIV-1 isolate KYR_Bishkek42 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;50;MG211639;HIV-1 isolate 16Tomsk2277 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;51;JX290220;HIV-1 isolate 10RU6617 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;52;MN703139;HIV-1 isolate DEMA616RU026, complete genome
39_plasma_Chelyabinsk;53;MH330349;HIV-1 isolate BLG033 from Russia, complete genome
39_plasma_Chelyabinsk;54;MK002484;HIV-1 isolate 03_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;55;KF374918;HIV-1 isolate 12RU7000 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;56;MG799041;HIV-1 isolate KYR_Osh64 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;57;KF374922;HIV-1 isolate 12RU36p from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;58;MK245663;HIV-1 isolate 348_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;59;MK228831;HIV-1 isolate 119_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;60;KF374883;HIV-1 isolate 12RU041c from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;61;KF374872;HIV-1 isolate 11RU11975 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;62;KF374860;HIV-1 isolate 11RU9841 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;63;JX290238;HIV-1 isolate 10RU90m from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;64;JX290221;HIV-1 isolate 10RU6753 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;65;HE657481;HIV-1 M:A Gr-4-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;66;DQ823365;HIV-1 strain 01UAOD10 from Ukraine, partial genome
39_plasma_Chelyabinsk;67;DQ823357;HIV-1 strain 01UADN139 from Ukraine, partial genome
39_plasma_Chelyabinsk;68;MH330338;HIV-1 isolate ARH029 from Russia, complete genome
39_plasma_Chelyabinsk;69;MK002554;HIV-1 isolate 137_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;70;KF374864;HIV-1 isolate 11RU10373 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;71;JX290236;HIV-1 isolate 10RU73m from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;72;MK245693;HIV-1 isolate 442_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;73;MH543087;HIV-1 isolate 220_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;74;HE657460;HIV-1 M:A Mn-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;75;DQ823367;HIV-1 strain 01UAOD89 from Ukraine, partial genome
39_plasma_Chelyabinsk;76;MH543108;HIV-1 isolate 294_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;77;MG798967;HIV-1 isolate KYR_Bishkek85 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;78;HE657486;HIV-1 M:A Gr-11-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;79;HE657479;HIV-1 M:A Gr-13-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;80;HE657456;HIV-1 M:A Mn-12-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;81;MG799046;HIV-1 isolate KYR_Osh79 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;82;KM190960;HIV-1 strain MnObl-78 from Belarus pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;83;KF374916;HIV-1 isolate 12RU6983 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;84;HF679236;HIV-1 M:A1 Mn17A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
39_plasma_Chelyabinsk;85;MH330362;HIV-1 isolate IRK029 from Russia, complete genome
39_plasma_Chelyabinsk;86;HE657493;HIV-1 M:A Mg-1-A partial gag-pol gene for polyprotein, protease and reverse transcriptase region, genomic RNA
39_plasma_Chelyabinsk;87;MH543104;HIV-1 isolate 274_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;88;HF679243;HIV-1 M:A1 Mn-25A1 partial gag-pol gene for polyprotein, protease and reverse transcriptase region
39_plasma_Chelyabinsk;89;MT369980;HIV-1 isolate RU_ERS_1100_2016 from Russia, complete genome
39_plasma_Chelyabinsk;90;MG211641;HIV-1 isolate 16Tomsk2569 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;91;KY235851;HIV-1 isolate 13UZ67 from Uzbekistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;92;MH330368;HIV-1 isolate IRK042 from Russia, complete genome
39_plasma_Chelyabinsk;93;MG799028;HIV-1 isolate KYR_Osh32 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;94;MH330367;HIV-1 isolate IRK039 from Russia, complete genome
39_plasma_Chelyabinsk;95;MH330358;HIV-1 isolate IRK014 from Russia, complete genome
39_plasma_Chelyabinsk;96;MG799049;HIV-1 isolate KYR_Osh84 from Kyrgyzstan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;97;MK245708;HIV-1 isolate 464_TAJ from Tajikistan pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;98;MH330364;HIV-1 isolate IRK031 from Russia, complete genome >gi|1573780104|gb|MH330365.1| HIV-1 isolate IRK035 from Russia, complete genome
39_plasma_Chelyabinsk;99;MK510016;HIV-1 isolate HIV1_Arch4_2014 from Russia pol protein (pol) gene, partial cds
39_plasma_Chelyabinsk;100;MK245705;HIV-1 isolate 460_TAJ from Tajikistan pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;1;MK931567;HIV-1 isolate RU_ERS_0312_2007 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
40_plasma_Chelyabinsk;2;ON065762;HIV-1 isolate 3826 from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;3;MZ468671;HIV-1 isolate 129-19WR from Poland pol protein (pol) and gag protein (gag) genes, partial cds
40_plasma_Chelyabinsk;4;MK213240;HIV-1 isolate H.S.-3765 from Russia pol protein (pol) and gag protein (gag) genes, partial cds
40_plasma_Chelyabinsk;5;OK474388;HIV-1 isolate 1905A from Russia pol protein (pol) and gag protein (gag) genes, partial cds
40_plasma_Chelyabinsk;6;ON653498;HIV-1 isolate HIV1_2018_92_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;7;ON653479;HIV-1 isolate HIV1_2018_68_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;8;ON653470;HIV-1 isolate HIV1_2018_40_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;9;ON653484;HIV-1 isolate HIV1_2018_73_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;10;ON653481;HIV-1 isolate HIV1_2018_70_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;11;ON653489;HIV-1 isolate HIV1_2018_80_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;12;ON065758;HIV-1 isolate 3821 from Russia pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;13;ON653504;HIV-1 isolate HIV1_2018_106_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;14;ON653485;HIV-1 isolate HIV1_2018_75_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;15;MG321778;HIV-1 isolate 2549272P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;16;MG322090;HIV-1 isolate 2545230P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;17;ON653482;HIV-1 isolate HIV1_2018_71_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;18;ON653474;HIV-1 isolate HIV1_2018_56_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;19;MG321783;HIV-1 isolate 2546239P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;20;ON653517;HIV-1 isolate HIV1_2018_193_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;21;ON653496;HIV-1 isolate HIV1_2018_88_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;22;ON653491;HIV-1 isolate HIV1_2018_83_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;23;MG322063;HIV-1 isolate 2545508P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;24;MG321768;HIV-1 isolate 2543722P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;25;MG321752;HIV-1 isolate 2545382P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;26;MG321800;HIV-1 isolate 2546208P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;27;MG321773;HIV-1 isolate 2547473P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;28;MG321766;HIV-1 isolate 2545707P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;29;MG321887;HIV-1 isolate 2547076P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;30;MG321761;HIV-1 isolate 2544477P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;31;ON653480;HIV-1 isolate HIV1_2018_69_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;32;MG322079;HIV-1 isolate 2543059P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;33;ON653569;HIV-1 isolate HIV1_2018_186_VN from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;34;ON653494;HIV-1 isolate HIV1_2018_86_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;35;MG321762;HIV-1 isolate 2547466P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;36;MG322062;HIV-1 isolate 2544229P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;37;MG321759;HIV-1 isolate 2545714P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;38;MG322068;HIV-1 isolate 2547119P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;39;ON653564;HIV-1 isolate HIV1_2017_72_VN from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;40;MG322065;HIV-1 isolate 2544545P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;41;MG322094;HIV-1 isolate 2549854P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;42;MG322076;HIV-1 isolate 2549564P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;43;MG321770;HIV-1 isolate 2544186P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;44;ON653499;HIV-1 isolate HIV1_2018_94_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;45;MG322064;HIV-1 isolate 2548284P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;46;ON653507;HIV-1 isolate HIV1_2018_109_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;47;ON653506;HIV-1 isolate HIV1_2018_108_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;48;MG321786;HIV-1 isolate 2543089P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;49;MG321774;HIV-1 isolate 2544263P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;50;MG321747;HIV-1 isolate 2549649P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;51;ON653475;HIV-1 isolate HIV1_2018_59_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;52;ON653570;HIV-1 isolate HIV1_2018_105_VN from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;53;MH623526;Human immunodeficiency virus isolate ML-PDR-2-010 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;54;MG322071;HIV-1 isolate 2543141P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;55;MG321758;HIV-1 isolate 2546190P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;56;MG322086;HIV-1 isolate 2545700P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;57;MH623643;Human immunodeficiency virus isolate ML-PDR-2-140 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;58;MG322093;HIV-1 isolate 2545897P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;59;MG321772;HIV-1 isolate 2543799P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;60;ON653492;HIV-1 isolate HIV1_2018_84_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;61;MH623567;Human immunodeficiency virus isolate ML-PDR-2-053 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;62;ON653571;HIV-1 isolate HIV1_2018_89_VN from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;63;ON653515;HIV-1 isolate HIV1_2018_190_LO from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;64;MG321885;HIV-1 isolate 2545662P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;65;JN024534;"HIV-1 isolate USPI83747EI57y05021pcWG2B12 from USA gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
40_plasma_Chelyabinsk;66;MG321954;HIV-1 isolate 2544032P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;67;MG321777;HIV-1 isolate 2546952P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;68;MN178968;HIV-1 isolate DRC298 from Democratic Republic of the Congo pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;69;ON065760;HIV-1 isolate 3823 from Russia pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;70;MG322092;HIV-1 isolate 2546820P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;71;MG321919;HIV-1 isolate 2545086P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;72;MH623554;Human immunodeficiency virus isolate ML-PDR-2-039 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;73;MG322067;HIV-1 isolate 2547616P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;74;MG321775;HIV-1 isolate 2548874P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;75;ON653579;HIV-1 isolate HIV1_2018_39_VN from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;76;MG321848;HIV-1 isolate 2546312P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;77;MN179057;HIV-1 isolate DRC466 from Democratic Republic of the Congo pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;78;MG321751;HIV-1 isolate 2549372P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;79;ON065759;HIV-1 isolate 3822 from Russia pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;80;MG321876;HIV-1 isolate 2548439P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;81;MG322029;HIV-1 isolate 2549588P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;82;GU331357;"HIV-1 isolate AD17_5P_A2s from USA gag protein (gag) gene, complete cds; nonfunctional pol protein (pol) gene, partial sequence; and vif protein (vif) gene, partial cds"
40_plasma_Chelyabinsk;83;MG322073;HIV-1 isolate 2543158P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;84;MG321866;HIV-1 isolate 2545497P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;85;MG321818;HIV-1 isolate 2544829P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;86;MG321796;HIV-1 isolate 2546579P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;87;MH623551;Human immunodeficiency virus isolate ML-PDR-2-036 pol protein-like (pol) gene, partial sequence
40_plasma_Chelyabinsk;88;MG321834;HIV-1 isolate 2545848P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;89;MG321874;HIV-1 isolate 2547987P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;90;MG321878;HIV-1 isolate 2546901P001ProRT_B from Thailand pol protein (pol) gene, partial cds
40_plasma_Chelyabinsk;91;MG321922;HIV-1 isolate 2549185P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
40_plasma_Chelyabinsk;92;MG321794;HIV-1 isolate 2544072P001ProRT_B from Thailand nonfunctional pol protein gene, partial sequence
